latitude,longitude,soil_moisture_01, soil_mp,soil_moisture,surface_temperature_01, suf_temp_mp,surface_temperature,soil_moisture_02,surface_temperature_02,soil_moisture_03,surface_temperature_03,soil_moisture_04,surface_temperature_04,soil_moisture_05,surface_temperature_05,soil_moisture_06,surface_temperature_06,soil_moisture_07,surface_temperature_07,soil_moisture_08,surface_temperature_08,soil_moisture_09,surface_temperature_09,soil_moisture_10,surface_temperature_10,soil_moisture_11,surface_temperature_11,soil_moisture_12,surface_temperature_12
11.514265,-24.46058,0,0,0,430.4939941406250,14,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-24.087137,0,0,0,429.29541625976600,14,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-23.713694,0,0,0,307.02908325195300,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-23.340248,0,0,0,308.31069946289100,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-22.966805,0,0,0,310.4607849121100,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-22.59336,0,0,0,312.69546508789100,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-22.219917,0,0,0,313.4727783203130,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-21.846474,0,0,0,312.7132568359380,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-21.473028,0,0,0,311.3110351562500,10,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-21.099585,0,0,0,434.17581787109400,14,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-20.726141,0,0,0,339.4673400878910,11,0,,,,,,,,,,,,,,,,,,,,,,
11.514265,-20.352697,0,0,0,337.76003417968800,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-76.74274,0,0,0,462.9962829589850,14,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-76.36929,0,0,0,397.853015136719,12,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-75.99585,0,0,0,363.3876586914070,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-75.622406,0,0,0,359.8158813476570,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-75.24896,0,0,0,358.43862304687500,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-74.87552,0,0,0,360.011071777344,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-74.502075,0,0,0,355.5685668945320,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-74.12863,5.319774,11,0.483615818181818,297.17727050781300,11,0.00162736476230306,,,,,,,,,,,,,,,,,,,,,,
11.226317,-73.75519,7.91323,15,0.527548666666667,381.16650390625000,15,0.00138403732033185,,,,,,,,,,,,,,,,,,,,,,
11.226317,-73.381744,7.658774,14,0.547055285714286,367.6020263671880,14,0.00148817266085429,,,,,,,,,,,,,,,,,,,,,,
11.226317,-73.0083,2.4593608,11,0.223578254545455,318.2445007324220,11,0.000702536113054278,,,,,,,,,,,,,,,,,,,,,,
11.226317,-72.63486,1.9217085,11,0.174700772727273,327.810876464844,11,0.00053293159339699,,,,,,,,,,,,,,,,,,,,,,
11.226317,-72.26141,1.6031029,11,0.145736627272727,330.4802795410160,11,0.000440984337931243,,,,,,,,,,,,,,,,,,,,,,
11.226317,-71.88797,0,0,0,360.38063964843800,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-71.51453,0,0,0,361.1794372558600,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-71.141075,0,0,0,364.86318359375000,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-70.76763,0,0,0,370.002526855469,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-70.39419,5.0839777,15,0.338931846666667,501.5406188964850,15,0.000675781449989837,,,,,,,,,,,,,,,,,,,,,,
11.226317,-70.020744,2.988153,11,0.271650272727273,351.03847656250000,11,0.000773847571888341,,,,,,,,,,,,,,,,,,,,,,
11.226317,-69.6473,5.018256,11,0.456205090909091,291.1962219238280,11,0.00156665868772304,,,,,,,,,,,,,,,,,,,,,,
11.226317,-69.27386,5.1128078,11,0.464800709090909,294.34719238281300,11,0.00157909000363901,,,,,,,,,,,,,,,,,,,,,,
11.226317,-68.90041,4.766929,11,0.433357181818182,330.195642089844,11,0.00131242550348459,,,,,,,,,,,,,,,,,,,,,,
11.226317,-68.52697,-9994.484,11,-908.589454545455,346.9838195800780,11,-2.61853551455234,,,,,,,,,,,,,,,,,,,,,,
11.226317,-68.15353,0,0,0,362.162927246094,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-67.78008,0,0,0,359.3023620605470,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-67.40664,0,0,0,488.6792907714850,15,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-52.095436,0,0,0,462.3645996093750,14,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-51.721992,0,0,0,363.3388305664070,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-51.34855,0,0,0,363.1039367675780,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-50.975105,0,0,0,362.66542968750000,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-50.601658,0,0,0,362.0949035644530,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-50.228214,0,0,0,361.5133911132820,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-49.85477,0,0,0,361.01845703125000,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-49.481327,0,0,0,360.9254089355470,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-49.107883,0,0,0,492.5774536132820,15,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-48.73444,0,0,0,492.76919555664100,15,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-48.360996,0,0,0,361.1044860839850,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-47.987553,0,0,0,360.77675781250000,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-47.61411,0,0,0,360.572351074219,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-47.240665,0,0,0,360.65883789062500,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-46.867218,0,0,0,360.8926330566410,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-46.493774,0,0,0,361.0270935058600,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-46.12033,0,0,0,426.1751220703130,13,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-45.746887,0,0,0,491.27404785156300,15,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-45.373444,0,0,0,359.8879943847660,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-45.0,0,0,0,358.60524902343800,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-44.626556,0,0,0,357.0466857910160,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-44.253113,0,0,0,355.8868347167970,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-43.87967,0,0,0,355.2920471191410,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-43.506226,0,0,0,354.88601074218800,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-43.132782,0,0,0,354.46303710937500,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-42.759335,0,0,0,483.0729370117190,15,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-27.448133,0,0,0,409.73600463867200,13,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-27.074688,0,0,0,314.6111450195320,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-26.701244,0,0,0,313.6732177734380,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-26.3278,0,0,0,312.4688720703130,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-25.954357,0,0,0,311.38101196289100,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-25.580914,0,0,0,310.743591308594,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-25.207468,0,0,0,310.5037231445320,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-24.834024,0,0,0,310.0738220214850,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-24.46058,0,0,0,433.3676208496100,14,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-24.087137,0,0,0,433.01026000976600,14,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-23.713694,0,0,0,309.99343872070300,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-23.340248,0,0,0,311.0801391601570,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-22.966805,0,0,0,312.9122314453130,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-22.59336,0,0,0,314.84170532226600,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-22.219917,0,0,0,315.2899169921880,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-21.846474,0,0,0,313.97036743164100,10,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-21.473028,0,0,0,436.8764404296880,14,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-21.099585,0,0,0,434.5778564453130,14,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-20.726141,0,0,0,339.8460632324220,11,0,,,,,,,,,,,,,,,,,,,,,,
11.226317,-20.352697,0,0,0,338.33120117187500,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-76.74274,0,0,0,464.1110595703130,14,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-76.36929,0,0,0,366.32070312500000,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-75.99585,0,0,0,365.64418945312500,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-75.622406,0,0,0,363.8290954589850,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-75.24896,0,0,0,364.7222229003910,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-74.87552,4.5972877,11,0.417935245454545,360.1759582519530,11,0.00116036408283028,,,,,,,,,,,,,,,,,,,,,,
10.938648,-74.502075,0,0,0,353.6747680664070,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-74.12863,5.420659,11,0.492787181818182,251.815270996094,11,0.00195693922719177,,,,,,,,,,,,,,,,,,,,,,
10.938648,-73.75519,2.724093,14,0.194578071428571,208.56467285156300,14,0.000932938779939274,,,,,,,,,,,,,,,,,,,,,,
10.938648,-73.381744,2.5167727,15,0.167784846666667,265.05239868164100,15,0.000633025196154502,,,,,,,,,,,,,,,,,,,,,,
10.938648,-73.0083,1.3563565,11,0.123305136363636,288.7409301757820,11,0.000427044189019441,,,,,,,,,,,,,,,,,,,,,,
10.938648,-72.63486,1.9047123,11,0.173155663636364,269.7032409667970,11,0.000642022924958774,,,,,,,,,,,,,,,,,,,,,,
10.938648,-72.26141,2.5351465,11,0.230467863636364,302.8117614746100,11,0.000761092840364089,,,,,,,,,,,,,,,,,,,,,,
10.938648,-71.88797,2.054462,11,0.186769272727273,354.03139648437500,11,0.000527550026867507,,,,,,,,,,,,,,,,,,,,,,
10.938648,-71.51453,0,0,0,361.8200622558600,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-71.141075,3.8630953,11,0.351190481818182,363.5841613769530,11,0.000965912487739196,,,,,,,,,,,,,,,,,,,,,,
10.938648,-70.76763,4.000047,15,0.2666698,488.1223754882820,15,0.000546317508459314,,,,,,,,,,,,,,,,,,,,,,
10.938648,-70.39419,4.1062627,15,0.273750846666667,449.9491882324220,15,0.000608403912766391,,,,,,,,,,,,,,,,,,,,,,
10.938648,-70.020744,2.467855,11,0.224350454545455,331.2853637695320,11,0.000677212092899856,,,,,,,,,,,,,,,,,,,,,,
10.938648,-69.6473,2.6509771,11,0.240997918181818,283.497644042969,11,0.000850087904593982,,,,,,,,,,,,,,,,,,,,,,
10.938648,-69.27386,3.986048,11,0.362368,263.67763671875000,11,0.00137428416193868,,,,,,,,,,,,,,,,,,,,,,
10.938648,-68.90041,4.345953,11,0.395086636363636,268.0467468261720,11,0.00147394676876959,,,,,,,,,,,,,,,,,,,,,,
10.938648,-68.52697,4.771871,11,0.433806454545455,312.34890136718800,11,0.00138885218627833,,,,,,,,,,,,,,,,,,,,,,
10.938648,-68.15353,0,0,0,349.4749694824220,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-67.78008,0,0,0,355.237145996094,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-67.40664,0,0,0,474.75097656250000,15,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-52.095436,0,0,0,463.1625427246100,14,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-51.721992,0,0,0,364.030603027344,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-51.34855,0,0,0,363.7872253417970,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-50.975105,0,0,0,363.3534484863280,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-50.601658,0,0,0,362.64992675781300,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-50.228214,0,0,0,361.91054687500000,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-49.85477,0,0,0,361.24538574218800,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-49.481327,0,0,0,360.9681945800780,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-49.107883,0,0,0,492.6878051757820,15,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-48.73444,0,0,0,427.6019104003910,13,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-48.360996,0,0,0,361.608728027344,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-47.987553,0,0,0,361.473229980469,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-47.61411,0,0,0,361.3413024902350,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-47.240665,0,0,0,361.394372558594,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-46.867218,0,0,0,361.5543762207030,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-46.493774,0,0,0,361.67153320312500,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-46.12033,0,0,0,492.8449096679690,15,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-45.746887,0,0,0,491.9401245117190,15,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-45.373444,0,0,0,360.1970764160160,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-45.0,0,0,0,358.919030761719,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-44.626556,0,0,0,357.4309020996100,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-44.253113,0,0,0,356.1718383789070,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-43.87967,0,0,0,355.56789550781300,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-43.506226,0,0,0,355.18312988281300,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-43.132782,0,0,0,354.78029785156300,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-42.759335,0,0,0,483.87890625000000,15,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-27.448133,0,0,0,410.67387084961000,13,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-27.074688,0,0,0,315.2556152343750,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-26.701244,0,0,0,314.0546875000000,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-26.3278,0,0,0,312.489685058594,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-25.954357,0,0,0,311.3338012695320,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-25.580914,0,0,0,311.1879882812500,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-25.207468,0,0,0,311.59353637695300,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-24.834024,0,0,0,312.1240234375000,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-24.46058,0,0,0,437.29666748046900,14,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-24.087137,0,0,0,313.17044067382800,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-23.713694,0,0,0,313.547302246094,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-23.340248,0,0,0,314.0827636718750,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-22.966805,0,0,0,315.2079772949220,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-22.59336,0,0,0,316.59170532226600,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-22.219917,0,0,0,316.68057250976600,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-21.846474,0,0,0,315.1721191406250,10,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-21.473028,0,0,0,438.51514282226600,14,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-21.099585,0,0,0,436.36368408203200,14,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-20.726141,0,0,0,341.7128845214850,11,0,,,,,,,,,,,,,,,,,,,,,,
10.938648,-20.352697,0,0,0,340.9793029785160,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-76.74274,0,0,0,464.87036743164100,14,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-76.36929,0,0,0,367.9371887207030,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-75.99585,0,0,0,368.474938964844,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-75.622406,0,0,0,371.17116699218800,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-75.24896,4.4985623,11,0.408960209090909,366.0710998535160,11,0.0011171605987322,,,,,,,,,,,,,,,,,,,,,,
10.651252,-74.87552,2.9741447,11,0.270376790909091,357.27724609375000,11,0.000756770250177488,,,,,,,,,,,,,,,,,,,,,,
10.651252,-74.502075,4.364051,11,0.396731909090909,331.6455017089850,11,0.00119625294794149,,,,,,,,,,,,,,,,,,,,,,
10.651252,-74.12863,2.906349,10,0.2906349,235.6202087402350,10,0.00123348884865991,,,,,,,,,,,,,,,,,,,,,,
10.651252,-73.75519,1.7023201,15,0.113488006666667,219.77334594726600,15,0.000516386580809022,,,,,,,,,,,,,,,,,,,,,,
10.651252,-73.381744,1.1628598,11,0.105714527272727,222.68776855468800,11,0.000474720852244588,,,,,,,,,,,,,,,,,,,,,,
10.651252,-73.0083,1.2363756,11,0.112397781818182,288.366784667969,11,0.000389773676422543,,,,,,,,,,,,,,,,,,,,,,
10.651252,-72.63486,2.7336931,11,0.248517554545455,228.134362792969,11,0.00108934731051886,,,,,,,,,,,,,,,,,,,,,,
10.651252,-72.26141,1.2404659,11,0.112769627272727,316.18129882812500,11,0.000356661281646604,,,,,,,,,,,,,,,,,,,,,,
10.651252,-71.88797,0.797402,11,0.0724910909090909,352.7210021972660,11,0.000205519632960639,,,,,,,,,,,,,,,,,,,,,,
10.651252,-71.51453,4.015299,11,0.365027181818182,359.1550842285160,11,0.00101634975487617,,,,,,,,,,,,,,,,,,,,,,
10.651252,-71.141075,2.3476002,11,0.2134182,353.2231384277350,11,0.000604202207561956,,,,,,,,,,,,,,,,,,,,,,
10.651252,-70.76763,3.5065494,15,0.23376996,458.4514770507820,15,0.000509912110009639,,,,,,,,,,,,,,,,,,,,,,
10.651252,-70.39419,3.1991255,15,0.213275033333333,431.80432128906300,15,0.000493915930939839,,,,,,,,,,,,,,,,,,,,,,
10.651252,-70.020744,1.6501299,11,0.150011809090909,313.60561523437500,11,0.000478345417950494,,,,,,,,,,,,,,,,,,,,,,
10.651252,-69.6473,1.9323249,11,0.1756659,288.558923339844,11,0.000608769598828567,,,,,,,,,,,,,,,,,,,,,,
10.651252,-69.27386,2.2778473,11,0.207077027272727,285.96669921875000,11,0.000724129864905436,,,,,,,,,,,,,,,,,,,,,,
10.651252,-68.90041,2.3958948,11,0.217808618181818,280.0455261230470,11,0.000777761463277641,,,,,,,,,,,,,,,,,,,,,,
10.651252,-68.52697,3.3446872,11,0.304062472727273,288.94509277343800,11,0.00105231921334511,,,,,,,,,,,,,,,,,,,,,,
10.651252,-68.15353,0,0,0,331.5978942871100,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-67.78008,0,0,0,364.737536621094,12,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-67.40664,0,0,0,426.5136413574220,15,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-52.095436,0,0,0,464.0510925292970,14,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-51.721992,0,0,0,364.6305480957030,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-51.34855,0,0,0,364.2285705566410,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-50.975105,0,0,0,363.78664550781300,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-50.601658,0,0,0,363.0627075195320,11,0,,,,,,,,,,,,,,,,,,,,,,
10.651252,-50.228214,0,0,0,362.2725769042970,11,0,,,,,,,,,,,,,,,,,,,,,,
